Store,Date,Category,Value
30,2013-09-27,Forecast,434961.9395913879
30,2013-10-04,Forecast,447558.90394009737
30,2013-10-11,Forecast,447200.6582364173
30,2013-10-18,Forecast,449781.4879930027
30,2013-10-25,Forecast,448669.51099761896
30,2013-11-01,Forecast,459292.5626539245
30,2013-11-08,Forecast,447572.0148738715
30,2013-11-15,Forecast,454840.8297406296
30,2013-11-22,Forecast,460008.9010918251
30,2013-11-29,Forecast,450075.9744199117
30,2013-12-06,Forecast,453701.7241065062
31,2012-12-14,Forecast,1723493.8747945093
31,2012-12-21,Forecast,1891803.777369778
31,2012-12-28,Forecast,1376552.665404484
31,2013-01-04,Forecast,1473555.9575969626
31,2013-01-11,Forecast,1456903.3522315014
31,2013-01-18,Forecast,1436521.0974573682
31,2013-01-25,Forecast,1352893.3196918247
31,2013-02-01,Forecast,1407638.6703202373
31,2013-02-08,Forecast,1583337.4202882205
31,2013-02-15,Forecast,1570784.898446285
31,2013-02-22,Forecast,1464266.8163874852
31,2013-03-01,Forecast,1480882.117906279
31,2013-03-08,Forecast,1488773.3978534946
31,2013-03-15,Forecast,1542458.8129058303
31,2013-03-22,Forecast,1445238.6807689357
31,2013-03-29,Forecast,1443086.081422638
31,2013-04-05,Forecast,1480747.407323995
31,2013-04-12,Forecast,1469799.7546006364
31,2013-04-19,Forecast,1469706.317211073
31,2013-04-26,Forecast,1434499.427514241
31,2013-05-03,Forecast,1451272.7259865664
31,2013-05-10,Forecast,1456486.863437122
31,2013-05-17,Forecast,1538678.943705129
31,2013-05-24,Forecast,1411689.594206865
31,2013-05-31,Forecast,1453144.0966335807
31,2013-06-07,Forecast,1474164.5942818376
31,2013-06-14,Forecast,1479250.7535256266
31,2013-06-21,Forecast,1413218.7384391506
31,2013-06-28,Forecast,1421187.977573652
31,2013-07-05,Forecast,1506401.0407845788
31,2013-07-12,Forecast,1480452.8236653958
31,2013-07-19,Forecast,1449752.9353497166
31,2013-07-26,Forecast,1428911.8367253738
31,2013-08-02,Forecast,1445760.0583031543
31,2013-08-09,Forecast,1446662.8086311845
31,2013-08-16,Forecast,1470970.144478288
31,2013-08-23,Forecast,1456330.2182792602
31,2013-08-30,Forecast,1466095.5701724153
31,2013-09-06,Forecast,1444611.6965033943
31,2013-09-13,Forecast,1500654.9611773177
31,2013-09-20,Forecast,1426158.3146254518
31,2013-09-27,Forecast,1393121.4614123323
31,2013-10-04,Forecast,1435671.7348747868
31,2013-10-11,Forecast,1426621.1014846668
31,2013-10-18,Forecast,1433077.7238103072
31,2013-10-25,Forecast,1406693.2648180611
31,2013-11-01,Forecast,1509836.2878792344
31,2013-11-08,Forecast,1445579.2290641016
31,2013-11-15,Forecast,1490728.1510452211
31,2013-11-22,Forecast,1845689.300135491
31,2013-11-29,Forecast,1603148.9574294738
31,2013-12-06,Forecast,1561130.2603681888
32,2012-12-14,Forecast,1620581.4780020742
32,2012-12-21,Forecast,1803769.9645872521
32,2012-12-28,Forecast,1492420.9891934786
32,2013-01-04,Forecast,1161587.115171475
32,2013-01-11,Forecast,1119932.6830422413
32,2013-01-18,Forecast,1127653.2622351719
32,2013-01-25,Forecast,1100851.4974311595
32,2013-02-01,Forecast,1134893.296157919
32,2013-02-08,Forecast,1250085.035069929
32,2013-02-15,Forecast,1169014.4170938884
32,2013-02-22,Forecast,1098418.6429674753
32,2013-03-01,Forecast,1092805.5858399116
32,2013-03-08,Forecast,1139977.9628943636
32,2013-03-15,Forecast,1153225.8114689281
32,2013-03-22,Forecast,1101933.7648030822
32,2013-03-29,Forecast,1159104.3853355022
32,2013-04-05,Forecast,1135518.0480871685
32,2013-04-12,Forecast,1103284.748728407
32,2013-04-19,Forecast,1160611.6568140506
32,2013-04-26,Forecast,1108138.504498312
32,2013-05-03,Forecast,1126107.3294960465
32,2013-05-10,Forecast,1130201.727596177
32,2013-05-17,Forecast,1225104.8373317674
32,2013-05-24,Forecast,1178549.6482953203
32,2013-05-31,Forecast,1161518.303621456
32,2013-06-07,Forecast,1199214.5676123665
32,2013-06-14,Forecast,1148145.9958735742
32,2013-06-21,Forecast,1126764.492049538
32,2013-06-28,Forecast,1150476.47753789
32,2013-07-05,Forecast,1127417.8604482773
32,2013-07-12,Forecast,1162127.9773053287
32,2013-07-19,Forecast,1180379.47932501
32,2013-07-26,Forecast,1122375.3177826332
32,2013-08-02,Forecast,1129838.9975752158
32,2013-08-09,Forecast,1128972.6023576448
32,2013-08-16,Forecast,1149641.7016957025
32,2013-08-23,Forecast,1130038.9522253426
32,2013-08-30,Forecast,1128899.7918449733
32,2013-09-06,Forecast,1306156.6938867578
32,2013-09-13,Forecast,1224940.6159923086
32,2013-09-20,Forecast,1149532.6313504693
32,2013-09-27,Forecast,1166852.8199448436
32,2013-10-04,Forecast,1150981.55472547
32,2013-10-11,Forecast,1159140.6762640781
32,2013-10-18,Forecast,1199326.6941977183
32,2013-10-25,Forecast,1219645.21991007
32,2013-11-01,Forecast,1268306.399476852
32,2013-11-08,Forecast,1181894.596855512
32,2013-11-15,Forecast,1260925.8062706767
32,2013-11-22,Forecast,1608770.6878229333
32,2013-11-29,Forecast,1502143.8701562914
32,2013-12-06,Forecast,1461307.7448757105
33,2012-12-14,Forecast,266633.7208646528
33,2012-12-21,Forecast,261972.9243586234
33,2012-12-28,Forecast,238042.78189421396
33,2013-01-04,Forecast,261471.4162388558
33,2013-01-11,Forecast,268466.41234292544
33,2013-01-18,Forecast,262832.00081238727
33,2013-01-25,Forecast,248073.04982045095
33,2013-02-01,Forecast,262527.2651305996
33,2013-02-08,Forecast,278014.619914368
33,2013-02-15,Forecast,265173.84247109765
33,2013-02-22,Forecast,256820.55969993302
33,2013-03-01,Forecast,259113.86194827154
33,2013-03-08,Forecast,278715.1402539824
33,2013-03-15,Forecast,269141.1150643579
33,2013-03-22,Forecast,263377.76491379476
33,2013-03-29,Forecast,263821.39335046575
33,2013-04-05,Forecast,283988.21186357696
33,2013-04-12,Forecast,294739.429926342
33,2013-04-19,Forecast,274232.3706051414
33,2013-04-26,Forecast,262700.66024682164
33,2013-05-03,Forecast,279677.18472138775
33,2013-05-10,Forecast,288246.1313314499
33,2013-05-17,Forecast,279210.1257226537
33,2013-05-24,Forecast,264620.7364334344
33,2013-05-31,Forecast,264914.39318735496
33,2013-06-07,Forecast,274453.2409501069
33,2013-06-14,Forecast,261474.81069564936
33,2013-06-21,Forecast,257392.445180325
33,2013-06-28,Forecast,257663.01305929627
33,2013-07-05,Forecast,263863.94709738815
33,2013-07-12,Forecast,262717.4964960229
33,2013-07-19,Forecast,255183.9061074963
33,2013-07-26,Forecast,245062.05718594568
33,2013-08-02,Forecast,251341.00539751485
33,2013-08-09,Forecast,260583.1694626831
33,2013-08-16,Forecast,253612.41088513169
33,2013-08-23,Forecast,247379.21799696592
33,2013-08-30,Forecast,246423.17398799353
33,2013-09-06,Forecast,270264.1281159463
33,2013-09-13,Forecast,263052.2861854975
33,2013-09-20,Forecast,257027.04954298213
33,2013-09-27,Forecast,255077.77579525977
33,2013-10-04,Forecast,264603.11340117926
33,2013-10-11,Forecast,266432.32729288505
33,2013-10-18,Forecast,259045.03099646693
33,2013-10-25,Forecast,248048.7749489389
33,2013-11-01,Forecast,251410.23768040695
33,2013-11-08,Forecast,266909.23428309563
33,2013-11-15,Forecast,249640.03859778718
33,2013-11-22,Forecast,247304.69161312623
33,2013-11-29,Forecast,244803.5974689603
33,2013-12-06,Forecast,271595.2471371946
34,2012-12-14,Forecast,1225598.8788638588
34,2012-12-21,Forecast,1389108.7942953005
34,2012-12-28,Forecast,1005691.8635939531
34,2013-01-04,Forecast,1007647.8916922549
34,2013-01-11,Forecast,968677.75231725
34,2013-01-18,Forecast,951409.5752760663
34,2013-01-25,Forecast,926023.1025196407
34,2013-02-01,Forecast,1054006.052880043
34,2013-02-08,Forecast,1096472.2161056374
34,2013-02-15,Forecast,1060285.7374947565
34,2013-02-22,Forecast,1018165.4028693079
34,2013-03-01,Forecast,1006089.9552894967
34,2013-03-08,Forecast,1008189.6526121164
34,2013-03-15,Forecast,1017110.5992060519
34,2013-03-22,Forecast,994368.0726301646
34,2013-03-29,Forecast,988312.1473165476
34,2013-04-05,Forecast,1042689.4614137975
34,2013-04-12,Forecast,1030031.8647071399
34,2013-04-19,Forecast,1041164.1723238743
34,2013-04-26,Forecast,989025.1525043343
34,2013-05-03,Forecast,1027687.8767743143
34,2013-05-10,Forecast,989542.356094646
34,2013-05-17,Forecast,1078418.1098477608
34,2013-05-24,Forecast,1050401.0399044505
34,2013-05-31,Forecast,1039578.3925807996
34,2013-06-07,Forecast,1049336.3185561327
34,2013-06-14,Forecast,1018997.0688230166
34,2013-06-21,Forecast,985744.3220299215
34,2013-06-28,Forecast,1009461.8450297851
34,2013-07-05,Forecast,1051548.2490985785
34,2013-07-12,Forecast,964829.2439132755
34,2013-07-19,Forecast,990888.2181082058
34,2013-07-26,Forecast,936873.9926204276
34,2013-08-02,Forecast,989302.4305619774
34,2013-08-09,Forecast,977681.8488038565
34,2013-08-16,Forecast,985946.3540854811
34,2013-08-23,Forecast,948228.2244063736
34,2013-08-30,Forecast,940711.4557644458
34,2013-09-06,Forecast,1006565.1096259393
34,2013-09-13,Forecast,962685.3283727624
34,2013-09-20,Forecast,1023981.6698440573
34,2013-09-27,Forecast,1016155.6512164773
34,2013-10-04,Forecast,1040195.4617311362
34,2013-10-11,Forecast,952511.9359982337
34,2013-10-18,Forecast,1034744.7923317237
34,2013-10-25,Forecast,958952.3369874257
34,2013-11-01,Forecast,1082397.4750897377
34,2013-11-08,Forecast,992773.2881621784
34,2013-11-15,Forecast,1045640.1020636758
34,2013-11-22,Forecast,1307045.1473124009
34,2013-11-29,Forecast,1117918.7547759786
34,2013-12-06,Forecast,1081734.0661446045
35,2012-12-14,Forecast,1178505.8335827987
35,2012-12-21,Forecast,1349211.9453784423
35,2012-12-28,Forecast,714748.0549505648
35,2013-01-04,Forecast,780954.8896047245
35,2013-01-11,Forecast,748881.8780589626
35,2013-01-18,Forecast,703291.5837634371
35,2013-01-25,Forecast,692658.079819794
35,2013-02-01,Forecast,1124526.1291873646
35,2013-02-08,Forecast,1255707.0954078736
35,2013-02-15,Forecast,846596.3663001849
35,2013-02-22,Forecast,1127934.0459613872
35,2013-03-01,Forecast,1116953.1058691072
35,2013-03-08,Forecast,1127411.2013668143
35,2013-03-15,Forecast,1140868.3554945304
35,2013-03-22,Forecast,1114907.9259541275
35,2013-03-29,Forecast,1112631.384485548
35,2013-04-05,Forecast,1143427.1353535485
35,2013-04-12,Forecast,1133427.8203218332
35,2013-04-19,Forecast,1140685.2316648383
35,2013-04-26,Forecast,1112500.840595459
35,2013-05-03,Forecast,1134608.7159573138
35,2013-05-10,Forecast,1139018.1033134684
35,2013-05-17,Forecast,1314089.9349499103
35,2013-05-24,Forecast,1179476.1765763285
35,2013-05-31,Forecast,1207074.7361383252
35,2013-06-07,Forecast,1201132.614561748
35,2013-06-14,Forecast,1172335.0063833056
35,2013-06-21,Forecast,1174653.0891045276
35,2013-06-28,Forecast,1186518.2171873401
35,2013-07-05,Forecast,1265757.3722156142
35,2013-07-12,Forecast,1193372.7557924758
35,2013-07-19,Forecast,1137181.5412895412
35,2013-07-26,Forecast,1168204.4861636048
35,2013-08-02,Forecast,1154634.0351461738
35,2013-08-09,Forecast,1141361.5859920382
35,2013-08-16,Forecast,799275.1947281939
35,2013-08-23,Forecast,1141169.658971387
35,2013-08-30,Forecast,1156960.6539082653
35,2013-09-06,Forecast,1228374.8576140148
35,2013-09-13,Forecast,1088409.8203500097
35,2013-09-20,Forecast,1094235.8997469149
35,2013-09-27,Forecast,1089982.9814975308
35,2013-10-04,Forecast,1121454.5658781608
35,2013-10-11,Forecast,1098720.608248809
35,2013-10-18,Forecast,1146681.931205796
35,2013-10-25,Forecast,1130922.3082140447
35,2013-11-01,Forecast,1080041.2007640766
35,2013-11-08,Forecast,794155.8424201262
35,2013-11-15,Forecast,1205004.1732056215
35,2013-11-22,Forecast,1691238.356056644
35,2013-11-29,Forecast,1095232.5084210043
35,2013-12-06,Forecast,952156.9713826678
36,2012-12-14,Forecast,332601.95646989794
36,2012-12-21,Forecast,325841.4743246933
36,2012-12-28,Forecast,292968.8493128879
36,2013-01-04,Forecast,338235.4915001029
36,2013-01-11,Forecast,346420.70742602827
36,2013-01-18,Forecast,338965.76566484495
36,2013-01-25,Forecast,328132.67148198205
36,2013-02-01,Forecast,333462.6194452695
36,2013-02-08,Forecast,337101.6055127542
36,2013-02-15,Forecast,339163.533075503
36,2013-02-22,Forecast,332311.34297550475
36,2013-03-01,Forecast,337891.83956578455
36,2013-03-08,Forecast,339347.50466110866
36,2013-03-15,Forecast,354192.74903645494
36,2013-03-22,Forecast,337105.3370450251
36,2013-03-29,Forecast,335680.6131485167
36,2013-04-05,Forecast,347182.47759879305
36,2013-04-12,Forecast,348067.70360088564
36,2013-04-19,Forecast,323861.8395294369
36,2013-04-26,Forecast,318821.8754948957
36,2013-05-03,Forecast,331064.53660571214
36,2013-05-10,Forecast,340239.8701801211
36,2013-05-17,Forecast,338763.91188483
36,2013-05-24,Forecast,328039.02191587636
36,2013-05-31,Forecast,331478.71808670124
36,2013-06-07,Forecast,346345.8422216984
36,2013-06-14,Forecast,358010.23253114166
36,2013-06-21,Forecast,343436.856196409
36,2013-06-28,Forecast,343596.6254012735
36,2013-07-05,Forecast,359511.1102529176
36,2013-07-12,Forecast,364520.51629410515
36,2013-07-19,Forecast,348973.90272755973
36,2013-07-26,Forecast,339976.09248204733
36,2013-08-02,Forecast,345867.6580529332
36,2013-08-09,Forecast,348785.61806644377
36,2013-08-16,Forecast,341591.14345686376
36,2013-08-23,Forecast,329480.684913057
36,2013-08-30,Forecast,330194.4631611206
36,2013-09-06,Forecast,325916.11754911183
36,2013-09-13,Forecast,335710.206606569
36,2013-09-20,Forecast,329744.8987565248
36,2013-09-27,Forecast,328126.5905954206
36,2013-10-04,Forecast,335383.9935652277
36,2013-10-11,Forecast,336498.8940601376
36,2013-10-18,Forecast,330362.9848306131
36,2013-10-25,Forecast,319126.14596392575
36,2013-11-01,Forecast,315053.1717886936
36,2013-11-08,Forecast,323174.32404193346
36,2013-11-15,Forecast,324698.9410755221
36,2013-11-22,Forecast,317930.1689244442
36,2013-11-29,Forecast,313105.74218677456
36,2013-12-06,Forecast,315899.03344576794
37,2012-12-14,Forecast,547006.9433074
37,2012-12-21,Forecast,580942.6062193564
37,2012-12-28,Forecast,469629.7866234015
37,2013-01-04,Forecast,586593.737854199
37,2013-01-11,Forecast,571360.933668469
37,2013-01-18,Forecast,567427.1210163143
37,2013-01-25,Forecast,561073.1934484756
37,2013-02-01,Forecast,574570.7162695146
37,2013-02-08,Forecast,553728.0569184965
37,2013-02-15,Forecast,551296.6581251839
37,2013-02-22,Forecast,547204.3882441772
37,2013-03-01,Forecast,556725.2178224868
37,2013-03-08,Forecast,554122.7366563942
37,2013-03-15,Forecast,532322.0653761416
37,2013-03-22,Forecast,556551.681164482
37,2013-03-29,Forecast,559629.2837767523
37,2013-04-05,Forecast,564074.028951986
37,2013-04-12,Forecast,536293.8882152757
37,2013-04-19,Forecast,539283.9472993978
37,2013-04-26,Forecast,541224.444948708
37,2013-05-03,Forecast,548152.1854442607
37,2013-05-10,Forecast,543394.5467942591
37,2013-05-17,Forecast,548161.4757674537
37,2013-05-24,Forecast,548752.8772823977
37,2013-05-31,Forecast,546506.0981772474
37,2013-06-07,Forecast,548078.0980140619
37,2013-06-14,Forecast,548496.8886256652
37,2013-06-21,Forecast,546364.3935554249
37,2013-06-28,Forecast,546622.7458869476
37,2013-07-05,Forecast,552579.7965462125
37,2013-07-12,Forecast,542463.9380394459
37,2013-07-19,Forecast,542506.9499552529
37,2013-07-26,Forecast,542562.2957715289
37,2013-08-02,Forecast,545583.2913740313
37,2013-08-09,Forecast,543112.5027011678
37,2013-08-16,Forecast,547904.5392371471
37,2013-08-23,Forecast,552250.1508423717
37,2013-08-30,Forecast,552403.4267748902
37,2013-09-06,Forecast,500457.12706886546
37,2013-09-13,Forecast,551075.7747470564
37,2013-09-20,Forecast,553936.3101061868
37,2013-09-27,Forecast,554512.7076713782
37,2013-10-04,Forecast,553428.8518585522
37,2013-10-11,Forecast,549097.2185937972
37,2013-10-18,Forecast,554905.2839194481
37,2013-10-25,Forecast,555795.8292479021
37,2013-11-01,Forecast,564831.3098611317
37,2013-11-08,Forecast,535673.2829908507
37,2013-11-15,Forecast,542995.0031922746
37,2013-11-22,Forecast,527038.2593032481
37,2013-11-29,Forecast,534633.3367960132
37,2013-12-06,Forecast,537356.8213317458
38,2012-12-14,Forecast,435049.49654671364
38,2012-12-21,Forecast,444159.8760115931
38,2012-12-28,Forecast,405512.5211407901
38,2013-01-04,Forecast,466606.6855771074
38,2013-01-11,Forecast,447697.70160085603
38,2013-01-18,Forecast,441709.1144887283
38,2013-01-25,Forecast,445589.72714883
38,2013-02-01,Forecast,452748.9879698851
38,2013-02-08,Forecast,445101.0546172737
38,2013-02-15,Forecast,420486.52581003145
38,2013-02-22,Forecast,419745.71007796185
38,2013-03-01,Forecast,440893.7275168618
38,2013-03-08,Forecast,431094.31405682216
38,2013-03-15,Forecast,425562.6453021976
38,2013-03-22,Forecast,425219.4331068348
38,2013-03-29,Forecast,429437.75270451326
38,2013-04-05,Forecast,448465.64235329634
38,2013-04-12,Forecast,427537.8714607632
38,2013-04-19,Forecast,419474.7791516579
38,2013-04-26,Forecast,427575.07012690953
38,2013-05-03,Forecast,461151.03062304686
38,2013-05-10,Forecast,426353.3844903643
38,2013-05-17,Forecast,418577.6194127318
38,2013-05-24,Forecast,422361.394006974
38,2013-05-31,Forecast,438311.9149453188
38,2013-06-07,Forecast,442371.50811148924
38,2013-06-14,Forecast,424732.5146464453
38,2013-06-21,Forecast,427046.4626916435
38,2013-06-28,Forecast,429829.96518216474
38,2013-07-05,Forecast,438579.33237224014
38,2013-07-12,Forecast,431960.43837974704
38,2013-07-19,Forecast,435530.54271201714
38,2013-07-26,Forecast,431098.5062147867
38,2013-08-02,Forecast,446265.63382321177
38,2013-08-09,Forecast,425978.8287546231
38,2013-08-16,Forecast,433415.63833470334
38,2013-08-23,Forecast,427532.62146060704
38,2013-08-30,Forecast,446576.47404954256
38,2013-09-06,Forecast,428649.5391728504
38,2013-09-13,Forecast,445041.0178691855
38,2013-09-20,Forecast,448444.3867625521
38,2013-09-27,Forecast,446790.3181642128
38,2013-10-04,Forecast,458522.8195387937
38,2013-10-11,Forecast,450254.82617055305
38,2013-10-18,Forecast,444852.0876860011
38,2013-10-25,Forecast,444738.42009082437
38,2013-11-01,Forecast,455660.5073999126
38,2013-11-08,Forecast,438783.93661027704
38,2013-11-15,Forecast,438823.6139341281
38,2013-11-22,Forecast,443033.0477610895
38,2013-11-29,Forecast,440254.7186452851
38,2013-12-06,Forecast,448708.66551607696
39,2012-12-14,Forecast,2066920.3087059893
39,2012-12-21,Forecast,2359191.5434598555
39,2012-12-28,Forecast,1872013.5204878086
39,2013-01-04,Forecast,1485817.1275122305
39,2013-01-11,Forecast,1388758.6080397987
39,2013-01-18,Forecast,1403640.3063618878
39,2013-01-25,Forecast,1366194.086856309
39,2013-02-01,Forecast,1488530.7410114477
39,2013-02-08,Forecast,1505722.5982593948
39,2013-02-15,Forecast,1499347.0757419844
39,2013-02-22,Forecast,1467541.7729728539
39,2013-03-01,Forecast,1475082.0520781311
39,2013-03-08,Forecast,1614706.191338622
39,2013-03-15,Forecast,1525695.0546249899
39,2013-03-22,Forecast,1503959.6719711388
39,2013-03-29,Forecast,1510958.0711953237
39,2013-04-05,Forecast,1588216.2752305907
39,2013-04-12,Forecast,1550803.9295705808
39,2013-04-19,Forecast,1653255.0817138602
39,2013-04-26,Forecast,1519987.5144950745
39,2013-05-03,Forecast,1510027.249026309
39,2013-05-10,Forecast,1502666.5929355382
39,2013-05-17,Forecast,1614929.082578392
39,2013-05-24,Forecast,1555492.3179998826
39,2013-05-31,Forecast,1698225.5738997664
39,2013-06-07,Forecast,1567268.2275500868
39,2013-06-14,Forecast,1537019.1443454586
39,2013-06-21,Forecast,1487251.4867848977
39,2013-06-28,Forecast,1604023.185369776
39,2013-07-05,Forecast,1554165.4942163846
39,2013-07-12,Forecast,1470981.3248441003
39,2013-07-19,Forecast,1465453.0564539884
39,2013-07-26,Forecast,1482199.5573997796
39,2013-08-02,Forecast,1533086.8388786723
39,2013-08-09,Forecast,1515302.3970131176
39,2013-08-16,Forecast,1593903.4086225717
39,2013-08-23,Forecast,1542013.2175763748
39,2013-08-30,Forecast,1548003.3608085166
39,2013-09-06,Forecast,1618441.6540241172
39,2013-09-13,Forecast,1523633.389640608
39,2013-09-20,Forecast,1508874.6477295503
39,2013-09-27,Forecast,1502588.0234282378
39,2013-10-04,Forecast,1503137.5223828307
39,2013-10-11,Forecast,1494248.606472318
39,2013-10-18,Forecast,1483048.9124145
39,2013-10-25,Forecast,1518747.682080271
39,2013-11-01,Forecast,1670748.6766840515
39,2013-11-08,Forecast,1539268.993083796
39,2013-11-15,Forecast,1694592.0458444247
39,2013-11-22,Forecast,2207209.6925371755
39,2013-11-29,Forecast,2153327.82139947
39,2013-12-06,Forecast,1819752.5549108644
40,2012-12-14,Forecast,1285921.8057309333
40,2012-12-21,Forecast,1504026.9602378507
40,2012-12-28,Forecast,1055500.9052510648
40,2013-01-04,Forecast,1027612.9576524844
40,2013-01-11,Forecast,897340.7292607654
40,2013-01-18,Forecast,891041.1324460341
40,2013-01-25,Forecast,883353.3695294062
40,2013-02-01,Forecast,972779.6661887798
40,2013-02-08,Forecast,994609.1189487966
40,2013-02-15,Forecast,988597.2994596014
40,2013-02-22,Forecast,957440.7900715234
40,2013-03-01,Forecast,984828.7823269245
40,2013-03-08,Forecast,972057.5217779214
40,2013-03-15,Forecast,992964.2742057085
40,2013-03-22,Forecast,977189.0819770434
40,2013-03-29,Forecast,989659.5993437018
40,2013-04-05,Forecast,1076055.3533646183
40,2013-04-12,Forecast,966520.6035764572
40,2013-04-19,Forecast,980293.0632959622
40,2013-04-26,Forecast,967967.349177782
40,2013-05-03,Forecast,1003922.1704996277
40,2013-05-10,Forecast,983663.1165975184
40,2013-05-17,Forecast,998791.5046297081
40,2013-05-24,Forecast,1010516.8269231736
40,2013-05-31,Forecast,1088610.9030663907
40,2013-06-07,Forecast,1051983.3301001657
40,2013-06-14,Forecast,1008222.3606856212
40,2013-06-21,Forecast,1009756.2923179484
40,2013-06-28,Forecast,1046318.4762882867
40,2013-07-05,Forecast,1067597.1217467238
40,2013-07-12,Forecast,968393.9266240143
40,2013-07-19,Forecast,976505.5433859163
40,2013-07-26,Forecast,945992.0307191387
40,2013-08-02,Forecast,1016293.3727027412
40,2013-08-09,Forecast,954784.8630749915
40,2013-08-16,Forecast,978322.4418033081
40,2013-08-23,Forecast,987075.6304384795
40,2013-08-30,Forecast,973342.0550401018
40,2013-09-06,Forecast,1030664.1627376395
40,2013-09-13,Forecast,930348.8161065591
40,2013-09-20,Forecast,988044.1148837511
40,2013-09-27,Forecast,960550.1028788933
40,2013-10-04,Forecast,1033249.6625799212
40,2013-10-11,Forecast,983888.40567921
40,2013-10-18,Forecast,978247.0975895041
40,2013-10-25,Forecast,972960.5259589902
40,2013-11-01,Forecast,1055467.1975328666
40,2013-11-08,Forecast,1010217.3550534452
40,2013-11-15,Forecast,987658.6279427278
40,2013-11-22,Forecast,1236794.7345714003
40,2013-11-29,Forecast,1097157.3680450385
40,2013-12-06,Forecast,1173051.8551119228
41,2012-12-14,Forecast,1784322.0918342334
41,2012-12-21,Forecast,1998337.4866044195
41,2012-12-28,Forecast,1611292.252581079
41,2013-01-04,Forecast,1300976.2459788609
41,2013-01-11,Forecast,1192595.2709110733
41,2013-01-18,Forecast,1229934.506531771
41,2013-01-25,Forecast,1169686.3108986372
41,2013-02-01,Forecast,1285681.5109753427
41,2013-02-08,Forecast,1367207.9387760838
41,2013-02-15,Forecast,1315114.7814539573
41,2013-02-22,Forecast,1304184.0766028864
41,2013-03-01,Forecast,1379782.9222282185
41,2013-03-08,Forecast,1296651.7841097258
41,2013-03-15,Forecast,1267168.146111871
41,2013-03-22,Forecast,1382736.6585999217
41,2013-03-29,Forecast,1303299.7034004966
41,2013-04-05,Forecast,1480549.0071053887
41,2013-04-12,Forecast,1369247.5099425928
41,2013-04-19,Forecast,1362082.821522977
41,2013-04-26,Forecast,1396249.8627724666
41,2013-05-03,Forecast,1336719.3890047052
41,2013-05-10,Forecast,1346746.0447576372
41,2013-05-17,Forecast,1410879.940563184
41,2013-05-24,Forecast,1377900.8683458022
41,2013-05-31,Forecast,1389453.4490164993
41,2013-06-07,Forecast,1394881.2481440948
41,2013-06-14,Forecast,1380419.5206195868
41,2013-06-21,Forecast,1323753.4167565226
41,2013-06-28,Forecast,1415084.740066874
41,2013-07-05,Forecast,1429105.9893287946
41,2013-07-12,Forecast,1362826.8252932366
41,2013-07-19,Forecast,1361734.9582451535
41,2013-07-26,Forecast,1357065.2965196369
41,2013-08-02,Forecast,1401824.6183940154
41,2013-08-09,Forecast,1392728.3358399712
41,2013-08-16,Forecast,1438174.7485604975
41,2013-08-23,Forecast,1368981.1246891313
41,2013-08-30,Forecast,1376715.8978538972
41,2013-09-06,Forecast,1439836.8633889945
41,2013-09-13,Forecast,1323532.4035523266
41,2013-09-20,Forecast,1295727.03553996
41,2013-09-27,Forecast,1297546.9613780389
41,2013-10-04,Forecast,1286844.132081504
41,2013-10-11,Forecast,1313044.6644674204
41,2013-10-18,Forecast,1275975.245203267
41,2013-10-25,Forecast,1315166.9538146842
41,2013-11-01,Forecast,1421184.4688502778
41,2013-11-08,Forecast,1308489.6425708283
41,2013-11-15,Forecast,1373319.9353845199
41,2013-11-22,Forecast,1899351.3917116257
41,2013-11-29,Forecast,1428882.5189292573
41,2013-12-06,Forecast,1545805.2447604053
42,2012-12-14,Forecast,615955.8219330696
42,2012-12-21,Forecast,605163.1750095107
42,2012-12-28,Forecast,514394.0674964344
42,2013-01-04,Forecast,658152.6399577048
42,2013-01-11,Forecast,667196.3981396164
42,2013-01-18,Forecast,652327.3805265499
42,2013-01-25,Forecast,614862.885179897
42,2013-02-01,Forecast,620388.7199282796
42,2013-02-08,Forecast,666643.2896065824
42,2013-02-15,Forecast,617929.9354227184
42,2013-02-22,Forecast,594743.1300972586
42,2013-03-01,Forecast,613878.5630668558
42,2013-03-08,Forecast,638908.7692852612
42,2013-03-15,Forecast,621669.4926032934
42,2013-03-22,Forecast,598604.3416826302
42,2013-03-29,Forecast,594912.9538537012
42,2013-04-05,Forecast,648269.254785842
42,2013-04-12,Forecast,643770.770094156
42,2013-04-19,Forecast,604902.2211088623
42,2013-04-26,Forecast,587881.8555240245
42,2013-05-03,Forecast,623355.3154905052
42,2013-05-10,Forecast,624558.6649829104
42,2013-05-17,Forecast,603155.5056806451
42,2013-05-24,Forecast,559509.7229057418
42,2013-05-31,Forecast,559984.4603962428
42,2013-06-07,Forecast,628797.982336026
42,2013-06-14,Forecast,598889.951082737
42,2013-06-21,Forecast,574117.7545441159
42,2013-06-28,Forecast,578161.1872114127
42,2013-07-05,Forecast,636762.8011416963
42,2013-07-12,Forecast,638735.7968890476
42,2013-07-19,Forecast,612890.3089581595
42,2013-07-26,Forecast,579544.2311157848
42,2013-08-02,Forecast,615959.262319658
42,2013-08-09,Forecast,623876.7665432021
42,2013-08-16,Forecast,610349.6761255052
42,2013-08-23,Forecast,594196.6470547791
42,2013-08-30,Forecast,600116.8067691707
42,2013-09-06,Forecast,607602.9293278261
42,2013-09-13,Forecast,629449.3968917882
42,2013-09-20,Forecast,611839.3218516557
42,2013-09-27,Forecast,601567.227143022
